year,semester,Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
2015,fall,physical Science,CHEM,10,PECORELLI T A,3,6,4,1,,,,1,,7,,22
2015,fall,physical Science,CHEM,10,SAYANI S,12,6,2,1,3,,,,,4,,28
2015,fall,physical Science,CHEM,10,BAUTISTA M R,4,8,6,,2,,,,,9,,29
2015,fall,physical Science,CHEM,10,ABBANI M A,4,2,4,4,3,,,,,5,,22
2015,fall,physical Science,CHEM,10,RAUDA I E,9,5,5,2,1,,,,1,5,,28
2015,fall,physical Science,CHEM,10,RAUDA I E,13,7,3,,2,,,,,3,,28
2015,fall,physical Science,CHEM,10,KO H,2,1,4,8,6,,,,,9,,30
2015,fall,physical Science,CHEM,10,SAYANI S,13,7,1,,,,,,,8,,29
2015,fall,physical Science,CHEM,10,PECORELLI T A,1,2,5,2,1,,,,,17,,28
2015,fall,physical Science,CHEM,10,WALKER WAUGH M V,4,7,7,5,4,,,1,,4,,32
2015,fall,physical Science,CHEM,10,PECORELLI T A,4,6,5,1,3,,,,,10,,29
2015,fall,physical Science,CHEM,10,DONG T A,1,5,9,3,7,,,,,3,,28
2015,fall,physical Science,CHEM,10,BAUTISTA M R,1,4,5,2,3,,,,,13,,28
2015,fall,physical Science,CHEM,10,PECORELLI T A,3,1,2,1,3,,,,,17,,27
2015,fall,physical Science,CHEM,10,TAYLOR S M,2,4,3,2,6,,,,,11,,28
2015,fall,physical Science,CHEM,10,TAYLOR S M,9,3,4,1,1,,,,,9,,27
2015,fall,physical Science,CHEM,10,DONG T A,5,4,5,3,4,,,,,7,,28
2015,fall,physical Science,CHEM,10,DONG T A,4,7,5,1,6,,,,,4,,27
2015,fall,physical Science,CHEM,10,BAUTISTA M R,2,13,2,1,,,,,,11,,29
2015,fall,physical Science,CHEM,10,WALKER WAUGH M V,1,6,9,3,7,,,1,,7,,34
2015,fall,physical Science,CHEM,10,DONG T A,2,9,2,,4,,,,,11,,28
2015,fall,physical Science,CHEM,10,BAUTISTA M R,4,8,2,1,,,,,,13,,28
2015,fall,physical Science,CHEM,11,SCHMIDT E,8,5,1,,4,,,,,11,,29
2015,fall,physical Science,CHEM,11,PAPAZYAN A,4,11,9,3,,,,,,1,,28
2015,fall,physical Science,CHEM,11,TOUMARI A,8,6,11,1,1,,,,,6,,33
2015,fall,physical Science,CHEM,11,TOUMARI A,7,8,7,1,2,,,,,2,,27
2015,fall,physical Science,CHEM,11,SCHOLEFIELD M R,9,4,3,1,3,,,,,9,,29
2015,fall,physical Science,CHEM,11,SCHOLEFIELD M R,2,7,5,2,1,,,,,12,,29
2015,fall,physical Science,CHEM,11,SCHOLEFIELD M R,4,11,5,,2,,,,,7,,29
2015,fall,physical Science,CHEM,11,PAPAZYAN A,6,8,5,1,2,,,,,7,,29
2015,fall,physical Science,CHEM,11,GALLOGLY E B,4,3,10,4,1,,,,,7,,29
2015,fall,physical Science,CHEM,11,GALLOGLY E B,6,7,4,6,1,,,,,5,,29
2015,fall,physical Science,CHEM,11,GALLOGLY E B,4,7,5,5,1,,,,,7,,29
2015,fall,physical Science,CHEM,11,MURPHY J E,7,8,7,3,3,,,,,2,,30
2015,fall,physical Science,CHEM,11,SCHMIDT E,3,3,4,2,1,,,,,12,,25
2015,fall,physical Science,CHEM,11,MURPHY J E,4,8,4,3,7,,1,,,3,,30
2015,fall,physical Science,CHEM,12,TOIVONEN J E,13,7,3,2,3,,1,,,2,,31
2015,fall,physical Science,CHEM,12,HSIEH J M,3,4,4,,2,,,,,5,,18
2015,fall,physical Science,CHEM,12,MARTINEZ H L,4,6,4,3,1,,,,,6,,24
2015,fall,physical Science,CHEM,12,HSIEH J M,4,5,3,1,1,,,,,8,,22
2015,fall,physical Science,CHEM,12,NAULI S,4,2,5,,2,,,,,13,,26
2015,fall,physical Science,CHEM,12,HSIEH J M,6,1,3,2,2,,,,,3,,17
2015,fall,physical Science,CHEM,12,NAULI S,2,3,3,,,,,,,19,,27
2015,fall,physical Science,CHEM,12,NAULI S,5,5,2,2,1,,1,,,5,,21
2015,fall,physical Science,CHEM,12,TOIVONEN J E,6,16,6,,,,,,,2,,30
2015,fall,physical Science,CHEM,21,KLINE M L,9,8,3,2,2,,,,,3,,27
2015,fall,physical Science,CHEM,21,KLINE M L,7,8,7,3,1,,,,,2,,28
2015,fall,physical Science,CHEM,21,HARWIG J F,2,5,7,3,,,,,,3,,20
2015,fall,physical Science,CHEM,21,HARWIG J F,5,1,6,1,3,,,,,2,,18
2015,fall,physical Science,CHEM,22,ANDERSON JAMEY L,15,18,15,,,,1,,,6,,55
2015,fall,physical Science,CHEM,24,FEREDE R,16,9,,,,,,,,1,,26
2015,fall,physical Science,CHEM,24,FEREDE R,9,7,1,,,,,,,4,,21
2015,fall,physical Science,CHEM,31,SCHWYTER D H,10,,3,,1,,,,,9,,23
2015,fall,physical Science,ENGR,12,DANG T T,7,3,4,2,3,,,,,4,,23
2015,fall,physical Science,PHY SC,88A,ANDERSON JAMEY L,1,,,,,,,,,,,1
2015,fall,physical Science,PHY SC,88B,ANDERSON JAMEY L,17,1,,,,,,,,,,18
2015,fall,physical Science,PHYSCS,6,PAIK S T,3,12,3,,1,,,,,5,,24
2015,fall,physical Science,PHYSCS,6,SAID A W,7,6,6,3,,,,,,7,,29
2015,fall,physical Science,PHYSCS,6,PAIK S T,2,5,4,,2,,,,,3,,16
2015,fall,physical Science,PHYSCS,7,PAIK S T,5,11,6,,,,,,,1,,23
2015,fall,physical Science,PHYSCS,8,KAMAGA C N,8,2,5,3,3,,,,,6,,27
2015,fall,physical Science,PHYSCS,8,LEV N R,6,3,5,1,2,,,,,5,,22
2015,fall,physical Science,PHYSCS,9,MENACHEKANIAN E,3,2,3,1,1,,,,,5,,15
2015,fall,physical Science,PHYSCS,12,MASADA R S,5,8,5,1,3,,,,,4,,26
2015,fall,physical Science,PHYSCS,12,MURPHY T J,5,2,,4,,,,,,4,,15
2015,fall,physical Science,PHYSCS,12,MORSE P A,13,8,5,,2,,,,,2,,30
2015,fall,physical Science,PHYSCS,14,THOMPSON A,9,9,3,1,2,,,,,6,,30
2015,fall,physical Science,PHYSCS,14,HENDERSON J M,7,1,2,,,,,2,5,11,,28
2015,fall,physical Science,PHYSCS,14,KOCHARIAN A,4,15,1,,3,,,,3,4,,30
2015,fall,physical Science,PHYSCS,14,SAID A W,9,5,5,1,6,,,,,3,,29
2015,fall,physical Science,PHYSCS,14,DO M H,6,8,8,3,,,,,2,2,,29
2015,fall,physical Science,PHYSCS,14,HENDERSON J M,5,3,4,,3,,,2,1,5,,23
2015,fall,physical Science,PHYSCS,21,MORRIS J J,2,4,8,1,3,,,,,10,,28
2015,fall,physical Science,PHYSCS,21,MORRIS J J,8,5,1,4,1,,,,,11,,30
2015,fall,physical Science,PHYSCS,21,MENACHEKANIAN E,7,5,5,1,1,,,,,8,,27
2015,fall,physical Science,PHYSCS,21,FARIVAR D,5,5,7,1,8,,,,,4,,30
2015,fall,physical Science,PHYSCS,21,DANG T T,8,7,3,1,1,,,,,7,,27
2015,fall,physical Science,PHYSCS,22,HALL A J,6,3,6,1,2,,,,,13,,31
2015,fall,physical Science,PHYSCS,22,CHEUNG KW H,5,6,5,3,2,,,,,2,,23
2015,fall,physical Science,PHYSCS,22,HALL A J,12,5,5,3,4,,,,,3,,32
2015,fall,physical Science,PHYSCS,23,MORRIS J J,1,5,2,3,,,,,,8,,19
2015,fall,physical Science,PHYSCS,23,THOMPSON A,9,7,5,2,2,,,,,2,,27
2015,fall,physical Science,PHYSCS,23,MAJLESSI A,11,6,7,1,,,,,,5,,30
2015,fall,Psychology,ENVRN,40,SCHWARTZ A F,10,4,1,,,,,,,5,,20
2015,fall,Psychology,PSYCH,1,SAGE R,2,6,5,6,10,,,,,10,,39
2015,fall,Psychology,PSYCH,1,GRAHAM M D,2,3,8,,4,,,,,6,,23
2015,fall,Psychology,PSYCH,1,HALD L A,20,10,3,2,3,,3,,,4,,45
2015,fall,Psychology,PSYCH,1,CHAMBERS C,8,9,8,6,12,,,,,4,,47
2015,fall,Psychology,PSYCH,1,DAVIS-KING D T,7,11,14,1,6,,,,2,5,,46
2015,fall,Psychology,PSYCH,1,SAGE R,4,6,2,2,4,,,,,12,,30
2015,fall,Psychology,PSYCH,1,WHITE K R,20,12,4,2,6,,,,1,5,,50
2015,fall,Psychology,PSYCH,1,HALD L A,10,24,7,,,,,,,6,,47
2015,fall,Psychology,PSYCH,1,O'LEARY B A,8,9,5,1,6,,,,,9,,38
2015,fall,Psychology,PSYCH,1,CHAMBERS C,6,7,10,5,8,,,,,5,,41
2015,fall,Psychology,PSYCH,1,DE LOACH C D,6,6,4,2,9,,1,,,11,,39
2015,fall,Psychology,PSYCH,1,DAVIS-KING D T,11,10,7,3,8,,,,,7,,46
2015,fall,Psychology,PSYCH,1,GHANE A,26,8,4,,5,,,,,2,,45
2015,fall,Psychology,PSYCH,1,FARWELL L A,5,7,5,1,2,,,,,13,,33
2015,fall,Psychology,PSYCH,1,FARWELL L A,6,7,2,,8,,,,,14,,37
2015,fall,Psychology,PSYCH,1,FARWELL L A,12,5,6,,2,,,,,8,,33
2015,fall,Psychology,PSYCH,1,FARWELL L A,5,8,8,,3,,,,,12,,36
2015,fall,Psychology,PSYCH,1,SMITH-CLARK C T,18,6,7,2,2,,,1,1,8,,45
2015,fall,Psychology,PSYCH,1,HALD L A,16,12,6,,3,,,,,3,,40
2015,fall,Psychology,PSYCH,1,SCHWARTZ A F,11,13,9,,1,,1,,,9,,44
2015,fall,Psychology,PSYCH,1,FARWELL L A,6,6,13,1,10,,,,,7,,43
2015,fall,Psychology,PSYCH,1,SMITH-CLARK C T,22,10,2,1,2,,,,,8,,45
2015,fall,Psychology,PSYCH,1,SMITH-CLARK C T,13,10,1,1,4,,,,,11,,40
2015,fall,Psychology,PSYCH,1,TINGEN I W,10,9,9,6,7,,,,,2,,43
2015,fall,Psychology,PSYCH,1,GHANE A,27,10,3,1,4,,,,,3,,48
2015,fall,Psychology,PSYCH,1,TINGEN I W,2,10,14,4,10,,,,,2,,42
2015,fall,Psychology,PSYCH,1,GRAHAM M D,10,2,5,,12,,2,,,14,,45
2015,fall,Psychology,PSYCH,1,LOEB T B,23,7,4,3,4,,,,,6,,47
2015,fall,Psychology,PSYCH,1,LAURENT M G,7,4,9,6,10,,,,1,7,,44
2015,fall,Psychology,PSYCH,1,GRAHAM M D,12,5,8,3,6,,1,,,8,,43
2015,fall,Psychology,PSYCH,1,LAURENT M G,3,4,9,10,9,,,,,4,,39
2015,fall,Psychology,PSYCH,1,SHIRINYAN D,10,9,2,2,,,,,,3,,26
2015,fall,Psychology,PSYCH,1,DAVIS-KING D T,6,12,9,8,6,,,,,8,,49
2015,fall,Psychology,PSYCH,1,DAVIS T D,17,11,2,2,8,,,,,2,,42
2015,fall,Psychology,PSYCH,1,PEMBERTON J V,24,7,5,,1,,,,,2,,39
2015,fall,Psychology,PSYCH,1,CHIN D,9,12,6,8,9,,,,,4,,48
2015,fall,Psychology,PSYCH,1,DAVIS T D,17,9,8,3,7,,,,,9,,53
2015,fall,Psychology,PSYCH,1,WHITE K R,17,6,2,1,,,,,,,,26
2015,fall,Psychology,PSYCH,1,CHAMBERS C,4,11,8,11,12,,,,,3,,49
2015,fall,Psychology,PSYCH,1,O'LEARY B A,3,8,8,5,8,,,,,12,,44
2015,fall,Psychology,PSYCH,1,GHANE A,19,13,7,3,3,,,,,2,,47
2015,fall,Psychology,PSYCH,1,LOEB T B,13,14,7,2,11,,,,,3,,50
2015,fall,Psychology,PSYCH,1,PEMBERTON J V,16,5,,,2,,,,,3,,26
2015,fall,Psychology,PSYCH,1,SHIRINYAN D,6,7,6,3,16,,,,,10,,48
2015,fall,Psychology,PSYCH,1,LOEB T B,21,6,12,2,3,,,,,5,,49
2015,fall,Psychology,PSYCH,1,CHIN D,13,12,7,3,9,,,,,3,,47
2015,fall,Psychology,PSYCH,1,WHITE K R,5,8,3,,3,,,,,7,,26
2015,fall,Psychology,PSYCH,1,LOEB T B,10,14,4,4,4,,,,,6,,42
2015,fall,Psychology,PSYCH,1,SAGE R,1,2,7,4,5,,,1,,16,,36
2015,fall,Psychology,PSYCH,1,DAVIS-KING D T,7,10,12,6,3,,,,,6,,44
2015,fall,Psychology,PSYCH,1,DAVIS-KING D T,5,8,12,2,4,,,,,15,,46
2015,fall,Psychology,PSYCH,2,SAGE R,3,1,3,6,10,,2,,,14,,39
2015,fall,Psychology,PSYCH,2,OLSON GENE C,4,3,5,2,7,,,,,9,,30
2015,fall,Psychology,PSYCH,2,OLSON GENE C,6,4,9,4,3,,,,1,10,,37
2015,fall,Psychology,PSYCH,2,OLSON GENE C,2,6,17,5,2,,1,,,7,,40
2015,fall,Psychology,PSYCH,2,SAGE R,,2,4,3,4,,,,,10,,23
2015,fall,Psychology,PSYCH,2,SHIRINYAN D,9,9,2,4,1,,,,,5,,30
2015,fall,Psychology,PSYCH,2,RUSSELL R L,2,16,7,5,9,,,,,1,,40
2015,fall,Psychology,PSYCH,2,SHIRINYAN D,7,9,1,7,11,,,1,,8,,44
2015,fall,Psychology,PSYCH,2,SHIRINYAN D,6,7,10,6,13,,,,,7,,49
2015,fall,Psychology,PSYCH,2,RUSSELL R L,5,9,11,7,10,,,,,6,,48
2015,fall,Psychology,PSYCH,3,CHIN D,21,6,5,,1,,,,,,,33
2015,fall,Psychology,PSYCH,3,CHIN D,15,11,4,1,5,,,,,3,,39
2015,fall,Psychology,PSYCH,5,GUNN K S,15,7,4,,2,,,,,6,,34
2015,fall,Psychology,PSYCH,5,GUILD L A,4,7,3,1,2,,,,,6,,23
2015,fall,Psychology,PSYCH,5,GUILD L A,14,4,7,2,8,,,,,7,,42
2015,fall,Psychology,PSYCH,6,GUILD L A,16,14,4,5,,,1,,,3,,43
2015,fall,Psychology,PSYCH,7,HALD L A,14,2,1,,2,,,,1,8,,28
2015,fall,Psychology,PSYCH,7,HALD L A,13,9,2,,1,,1,,,1,,27
2015,fall,Psychology,PSYCH,11,SCHWARTZ A F,14,7,1,,1,,,,,1,,24
2015,fall,Psychology,PSYCH,11,MILLER CA L,16,5,4,,3,,,,,2,,30
2015,fall,Psychology,PSYCH,11,HUFF G F,25,4,1,,3,,,,,9,,42
2015,fall,Psychology,PSYCH,11,GRACE Y H,8,5,2,,5,,,,,15,,35
2015,fall,Psychology,PSYCH,11,GRACE Y H,16,2,3,2,6,,,,,10,,39
2015,fall,Psychology,PSYCH,11,GRACE Y H,13,6,4,1,6,,,,1,5,,36
2015,fall,Psychology,PSYCH,11,SCHWARTZ A F,12,10,8,4,2,,,,,4,,40
2015,fall,Psychology,PSYCH,11,GRACE Y H,26,7,1,,3,,,,,5,,42
2015,fall,Psychology,PSYCH,11,HUFF G F,16,6,3,3,1,,1,,,2,,32
2015,fall,Psychology,PSYCH,11,HUFF G F,20,4,1,,5,,,,,4,,34
2015,fall,Psychology,PSYCH,11,TANNATT M G M,3,10,6,2,4,,,,,8,,33
2015,fall,Psychology,PSYCH,11,MATHESON C C,16,9,7,3,3,,,,,5,,43
2015,fall,Psychology,PSYCH,11,TANNATT M G M,6,2,5,1,4,,,1,,3,,22
2015,fall,Psychology,PSYCH,11,MATHESON C C,15,3,1,,2,,,,,2,,23
2015,fall,Psychology,PSYCH,11,DAVISON L L,6,3,5,2,,,,,,6,,22
2015,fall,Psychology,PSYCH,11,TANNATT M G M,3,7,5,1,2,,1,,,6,,25
2015,fall,Psychology,PSYCH,13,GHANE A,28,11,2,,2,,,,,2,,45
2015,fall,Psychology,PSYCH,13,GHANE A,27,7,2,2,1,,,,,3,,42
2015,fall,Psychology,PSYCH,14,O'LEARY B A,9,11,7,9,3,,,,,2,,41
2015,fall,Psychology,PSYCH,14,BERGER R T,23,13,4,2,2,,,,,5,,49
2015,fall,Psychology,PSYCH,19,DRUKER S L,18,7,5,,1,,,,,4,,35
2015,fall,Psychology,PSYCH,19,DAVISON L L,13,11,7,,1,,,,,5,,37
2015,fall,Psychology,PSYCH,19,DRUKER S L,18,8,7,3,1,,,,,3,,40
2015,fall,Psychology,PSYCH,19,FEIGER H T,9,9,5,1,4,,,,,10,,38
2015,fall,Psychology,PSYCH,19,DAVISON L L,21,8,4,1,,,,,,3,,37
2015,fall,Psychology,PSYCH,25,DE VILLERS L C,15,10,11,1,3,,,,,4,,44
2015,fall,Psychology,PSYCH,25,DE VILLERS L C,8,4,6,1,3,,,,,7,,29
2015,fall,Psychology,PSYCH,40,SCHWARIZ  A F,5,4,2,,1,,,,,5,,17
2015,fall,Student Life,STUGOV,81,BLAYDES B C,7,1,3,1,,,,,,6,,18
2015,fall,Theatre Arts,TH ART,2,PELLEGRINI V M,19,8,3,4,5,,,,,3,,42
2015,fall,Theatre Arts,TH ART,2,ANDERSON C B,15,4,2,2,4,,,,,2,,29
2015,fall,Theatre Arts,TH ART,2,JONES J L,12,7,3,2,4,,1,,,10,,39
2015,fall,Theatre Arts,TH ART,2,ANDERSON C B,11,8,3,3,5,,,,,3,,33
2015,fall,Theatre Arts,TH ART,2,JONES J L,22,4,1,2,2,,,,,3,,34
2015,fall,Theatre Arts,TH ART,5,ADAIR-LYNCH T A,65,17,10,7,11,,,,,9,,119
2015,fall,Theatre Arts,TH ART,5,HARROP A M,18,25,5,,,,,,,6,,54
2015,fall,Theatre Arts,TH ART,10A,ROBBINS C R,16,5,1,,1,,,,1,6,,30
2015,fall,Theatre Arts,TH ART,10A,ROBBINS C R,12,4,3,,,,,,,8,,27
2015,fall,Theatre Arts,TH ART,13,ROBBINS C R,9,4,2,,2,,,,1,2,,20
2015,fall,Theatre Arts,TH ART,15A,SAWOSKI P,21,2,,,,,,,1,6,,30
2015,fall,Theatre Arts,TH ART,18A,ANZELC L L,16,,,,,,,,,2,,18
2015,fall,Theatre Arts,TH ART,18B,ANZELC L L,8,1,,,1,,,,,1,,11
2015,fall,Theatre Arts,TH ART,18C,ANZELC L L,3,,,,,,,,,1,,4
2015,fall,Theatre Arts,TH ART,20,ALLEN L A,9,4,3,1,,,,,,,,17
2015,fall,Theatre Arts,TH ART,21,ANZELC L L,9,,,,,,,,,2,,11
2015,fall,Theatre Arts,TH ART,22,ALLEN L A,10,8,6,3,,,,,1,2,,30
2015,fall,Theatre Arts,TH ART,25,DALZELL A S,4,11,2,,1,,,,,3,,21
2015,fall,Theatre Arts,TH ART,26,HLUDZIK E A,4,4,2,,1,,,,,4,,15
2015,fall,Theatre Arts,TH ART,28A,ADAIR-LYNCH T A,18,1,,,,,,,1,,,20
2015,fall,Theatre Arts,TH ART,41,JONES J L,9,4,5,,3,,2,,,4,,27
2015,fall,Theatre Arts,TH ART,41,ANDERSON C B,5,2,3,1,4,,,,,2,,17
2015,fall,Theatre Arts,TH ART,41,ARBUES A N,8,2,3,,,,,1,,2,,16
2015,fall,Theatre Arts,TH ART,41,JONES J L,13,4,2,,,,1,,,10,,30
2015,fall,Theatre Arts,TH ART,41,ESFANDYARI S,19,,,1,,,,,1,8,,29
2015,fall,Theatre Arts,TH ART,41,SCHWARTZ D N,10,1,,,1,,1,,,6,,19
2015,fall,Theatre Arts,TH ART,41,MARTIN A F,13,8,2,,1,,,,,8,,32
2015,fall,Theatre Arts,TH ART,41,CAMPBELL D A,9,1,8,,3,,,,,5,,26
2015,fall,Theatre Arts,TH ART,41,CAPTOR R,11,7,2,1,,,1,,,7,,29
2015,fall,Theatre Arts,TH ART,42,SAWOSKI P,12,,,,,,,,,8,,20
2015,fall,Theatre Arts,TH ART,42,MARTIN A F,12,9,,,1,,,,,3,,25
2015,fall,Theatre Arts,TH ART,42,HARROP A M,16,,,,3,,,,,8,,27
2015,fall,Theatre Arts,TH ART,44,HARROP A M,18,,,,,,,,,,,18
2015,fall,Theatre Arts,TH ART,45,SAWOSKI P,18,,,,,,,,,4,,22
2015,fall,Theatre Arts,TH ART,46,ADAIR-LYNCH T A,25,3,1,1,,,,,2,10,,42
2015,fall,Theatre Arts,TH ART,50,ADAIR-LYNCH T A,19,,,,,,,,,,,19
2015,fall,Theatre Arts,TH ART,50,HARROP A M,7,,,,,,,,,,,7
2015,fall,Theatre Arts,TH ART,51,HARROP A M,6,,,,,,,,,,,6
2015,fall,Theatre Arts,TH ART,51,ADAIR-LYNCH T A,16,,,,,,,,,,,16
2015,fall,Theatre Arts,TH ART,55,JONES J L,15,,,,,,1,,,1,,17
2015,fall,Theatre Arts,TH ART,88A,SAWOSKI P,4,,,,,,,,,,,4
2015,fall,Theatre Arts,TH ART,88B,SAWOSKI P,2,,,,,,,,,,,2
2015,spring,Art,AHIS,1,MACK R T,15,23,20,4,8,,,,,10,,80
2015,spring,Art,AHIS,1,MEYER W J,30,6,1,2,3,,,,2,5,,49
2015,spring,Art,AHIS,1,MEYER W J,28,16,1,1,1,,,,,4,,51
2015,spring,Art,AHIS,1,MACK R T,35,20,8,1,5,,1,,,5,,75
2015,spring,Art,AHIS,1,MEYER W J,31,5,,,1,,,,,3,,40
2015,spring,Art,AHIS,1,HESSER M,5,8,9,,11,,,,,6,,39
2015,spring,Art,AHIS,1,MOUSAVI A,29,23,16,5,11,,,,,16,,100
2015,spring,Art,AHIS,2,DONAHUE N J,78,19,7,,9,,,,,8,,121
2015,spring,Art,AHIS,2,LEAPER L E,5,8,8,,9,,,,,12,,42
2015,spring,Art,AHIS,2,DONAHUE N J,97,24,1,,10,,,,,9,,141
2015,spring,Art,AHIS,2,ROWE S H,6,9,5,3,6,,,,,4,,33
2015,spring,Art,AHIS,2,ROWE S H,13,7,3,,4,,,,,5,,32
2015,spring,Art,AHIS,3,MEYER W J,40,29,11,2,18,,,,7,21,,128
2015,spring,Art,AHIS,3,DONAHUE N J,59,7,1,,2,,,,,3,,72
2015,spring,Art,AHIS,3,MIHAYLOVICH K W,10,13,3,1,1,,,,,6,,34
2015,spring,Art,AHIS,5,ROSENBLUM B T,10,13,6,2,7,,,,,15,,53
2015,spring,Art,AHIS,6,ROSENBLUM B T,11,12,4,4,4,,,,,8,,43
2015,spring,Art,AHIS,11,MEYER W J,21,5,1,3,5,,,,,5,,40
2015,spring,Art,AHIS,11,MEYER W J,15,4,,2,5,,,,,4,,30
2015,spring,Art,AHIS,11,THAYER J,15,7,4,1,3,,,,,3,,33
2015,spring,Art,AHIS,11,THAYER J,12,2,,1,12,,,,,2,,29
2015,spring,Art,AHIS,17,MING L Y,22,10,6,,7,,,,,11,,56
2015,spring,Art,AHIS,17,O'LEARY T F,5,7,7,,5,,,,1,10,,35
2015,spring,Art,AHIS,17,O'LEARY T F,12,5,,2,9,,,,,6,,34
2015,spring,Art,AHIS,18,BETTELHEIM J,4,4,9,3,12,,,,,8,,40
2015,spring,Art,AHIS,72,DASTIN E R,15,13,6,1,5,,,,,3,,43
2015,spring,Art, AHIS ,72,STUART C A ,5,13,7,6,13,,,,2,17,,63
2015,spring,Art, AHIS ,72,MIHAYLOVICH K W,13,18,6,2,1,,,,,4,,44
2015,spring,Art, AHIS ,72,MIHAYLOVICH K W,12,10,3,2,3,,,,,5,,35
2015,spring,Art, AHIS ,72,SCHRADER E,35,1,1,,1,,,,,1,,39
2015,spring,Art, AHIS ,72,MAJSTOROVIC M,25,1,1,,2,,,,,8,,37
2015,spring,Art,ART,10A,BURCHMAN J H,7,3,2,,1,,,,,9,,22
2015,spring,Art,ART,10A,HARRIS-FUENTES R,7,4,2,,6,,,,,6,,25
2015,spring,Art,ART,10A,MIYANO E,14,7,2,,1,,,,,6,,30
2015,spring,Art,ART,10A,MITCHELL R,14,9,,,,,,,,2,,25
2015,spring,Art,ART,10A,ARGOTE C A,9,3,5,1,2,,,,,8,,28
2015,spring,Art,ART,10A,SCHMELTZ L A,3,,1,1,2,,,,,13,,20
2015,spring,Art,ART,10A,SYNICKY C M,5,7,,,2,,,,,4,,18
2015,spring,Art,ART,10A,KARLSEN A M,15,8,1,2,2,,,,,3,,31
2015,spring,Art,ART,10A,BURCHMAN J H,12,8,1,,,,,,,6,,27
2015,spring,Art,ART,10A,ZARCONE J,4,,3,2,3,,,,,9,,21
2015,spring,Art,ART,10A,VICICH G M,24,1,,,1,,,,,7,,33
2015,spring,Art,ART,10A,ARUTIAN C L,2,7,3,1,1,,,,,8,,22
2015,spring,Art,ART,10A,KARLSEN A M,9,3,,1,5,,,,,4,,22
2015,spring,Art,ART,10A,SHIBATA J M,11,3,3,,1,,,,,1,,19
2015,spring,Art,ART,10A,MITCHELL R,13,4,,,,,1,,,2,,20
2015,spring,Art,ART,10A,HARRIS-FUENTES R,8,3,4,,7,,,,,5,,27
2015,spring,Art,ART,10B,WINSRYG M W,11,4,1,,3,,,,,5,,24
2015,spring,Art,ART,10B,DAVIS R L,25,4,1,,,,,,,1,,31
2015,spring,Art,ART,10B,MIYANO E,14,8,1,1,2,,,,1,2,,29
2015,spring,Art,ART,10C,OBIAMIWE O D,12,9,,2,1,,,,,1,,25
2015,spring,Art,ART,10C,OBIAMIWE O D,15,2,1,,2,,,,,3,,23
2015,spring,Art,ART,10C,LUNDQUIST T,8,9,,2,,,,,,9,,28
2015,spring,Art,ART,13,HARTMAN D G,26,3,,,,,,,1,1,,31
2015,spring,Art,ART,13,HARTMAN D G,19,10,,,,,,,,1,,30
2015,spring,Art,ART,13,SILVER E M,18,,,1,1,,,,,5,,25
2015,spring,Art,ART,13,BROMBERG T L,12,2,1,2,,,,,,2,,19
2015,spring,Art,ART,17A,JOLLER G,10,2,,,,,,,,7,,19
2015,spring,Art,ART,20A,HATTON C,16,7,4,,1,,,,,2,,30
2015,spring,Art,ART,20A,VICICH G M,9,7,4,,1,,,,,4,,25
2015,spring,Art,ART,20A,RICHARDSON DOOL L J,4,6,2,3,6,,,,,3,,24
2015,spring,Art,ART,20A,HATTON C,18,3,2,,3,,,,,2,,28
2015,spring,Art,ART,20A,OTA N T,4,10,3,3,4,,,,,5,,29
2015,spring,Art,ART,20A,HARRISON A B,7,4,4,,6,,,,,4,,25
2015,spring,Art,ART,20A,HATTON C,14,9,3,,2,,,,,3,,31
2015,spring,Art,ART,20A,MAMMARELLA C J,3,7,1,,1,,1,,,11,,24
2015,spring,Art,ART,20A,THOMASON M M,18,3,2,1,1,,,,,5,,30
2015,spring,Art,ART,20A,KAGAN SHARON,6,5,,,3,,1,,1,4,,20
2015,spring,Art,ART,20A,ZARCONE J,3,1,4,1,4,,,,,4,,17
2015,spring,Art,ART,20A,WHEAT N R,7,4,3,,4,,,,,13,,31
2015,spring,Art,ART,20A,MAMMARELLA C J,3,11,4,2,1,,,,,5,,26
2015,spring,Art,ART,20A,OCONNELL J L,5,7,6,,3,,,,,5,,26
2015,spring,Art,ART,20B,KARLSEN A M,8,3,2,1,,,,,,8,,22
2015,spring,Art,ART,20B,KARLSEN A M,10,1,1,,5,,,,,7,,24
2015,spring,Art,ART,20B,HATTON C,19,4,,,3,,,,,8,,34
2015,spring,Art,ART,20B,KOMPANEYETS M,15,5,1,,7,,,,,4,,32
2015,spring,Art,ART,20C,WINSRYG M W,9,6,,1,,,,,,5,,21
2015,spring,Art,ART,21A,KOMPANEYETS M,13,4,1,,3,,,,,7,,28
2015,spring,Art,ART,21A,TRUJILLO M E,17,7,3,,,,,,,3,,30
2015,spring,Art,ART,21B,TRUJILLO M E,15,1,1,1,1,,,,,2,,21
2015,spring,Art,ART,30A,SHIBATA J M,16,2,,,2,,,,1,5,,26
2015,spring,Art,ART,30C,OTA N T,13,4,,,2,,,,,12,,31
2015,spring,Art,ART,31,TRUJILLO M E,10,4,,,5,,,,,6,,25
2015,spring,Art,ART,31,LOPEZ L G,7,1,,3,2,,,,,8,,21
2015,spring,Art,ART,31,DAVIS R L,14,1,1,,1,,,,,4,,21
